0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
14.29478531,28.32846401,36.31466019,7.206982067,57.87284649,60.98476598,9.444894792000001,65.10791868,72.37220718,78.76794462,77.82985513,79.30639259,6.010382761,37.26514805,54.37431586,0.0,27.94500953,36.81475234,36.76661903,39.97323526,57.13220837,60.30536067,7.74850436,57.978130799999995,66.51493362,58.92871095,59.21092574,60.412252,32.73462184,59.47851607,64.00575958,0.0,29.60669897,38.03109863,41.71330917,41.98383636,67.81431274,65.94429183,12.64243358,74.21032846,75.06056887,90.99050642,84.34096533,88.72522624,36.05104123,77.28415340000001,85.60572483,0.0
1.637827855,27.00233561,31.38632484,0.0,38.20230031,39.32745332,4.950264204,63.52683766,64.23525691,75.99606764,73.60085469,77.54678733,0.970209889,45.30338681,49.87050942,0.0,5.265059572,36.39098731,36.44138063,0.0,35.28694368,42.09555031,3.678633066,50.63065751,61.65083258,52.72286451,62.07451283,61.80067802,3.0359005960000003,58.2347243,66.48281999,0.0,4.477162725,37.34827699,41.73289196,0.0,37.72387007,49.04564688,4.390150349,57.96795904,73.57415684,74.69880742,87.52908706,89.61417594,2.405254053,77.09161451,83.01646677,0.0
6.891124522,24.99527669,37.54624547,0.7063810420000001,42.52691913,47.95299992,2.294941324,62.78571552,69.97034068,74.06067797,77.51023369,80.90631241,8.332944957,47.89881593,61.03423565,0.0,3.42165598,26.24845362,39.43512545,0.0,23.50114845,39.99682926,0.695599064,39.03126202,61.69857953,27.69709095,36.62142901,45.52130306,2.7825481689999996,53.27735781,64.8702395,0.0,3.3828055939999997,31.53029931,45.77926691,0.0,32.33228249,49.75811265,0.665471445,50.28049867,75.02467082,52.59936901,74.31911492,92.11972779,2.135901423,64.185973,85.22067267,0.0
0.552049908,15.46929664,29.68665622,0.0,42.07740888,50.20384511,0.0,63.12102891,67.79255716,74.22961906,75.06901133,83.08232968,0.0,22.62644976,62.72600186,0.0,8.178111662000001,33.60174029,39.12761896,0.0,32.36655355,40.59375347,0.817066768,50.58160419,63.72449893,33.94683682,41.28086675,47.58772845,5.9566658189999995,57.2826498,64.80074025,0.0,7.126598877999999,37.93567028,45.20399384,0.0,41.28466002,49.61017751,0.789038452,63.68559531,73.08177999,72.98033012,82.64502167,90.64441503,4.936303419,73.81395251,82.20776042,0.0
4.618730656,15.74680272,30.87761179,6.9705672320000005,65.46891846,66.01585424,2.350274713,70.85918563,68.53030279,76.3099624,75.95426954,82.34937004,4.974394565,25.79072036,62.08187356,0.0,19.16223306,35.94447354,37.90012178,41.26452613,59.06928985,59.60099255,2.42184546,58.63301817,63.99950596,34.05189508,41.4297554,47.77426479,20.34813867,60.49224443,63.88080478,0.0,21.60119174,38.59563351,44.68109157,44.14137034,66.81498604,68.24812709999999,2.5793554690000002,74.10582409999999,72.8478499,89.07661609,85.65923047,94.15173815,24.93961347,80.06524350000001,86.19820374,0.0
1.252505333,16.04849725,30.7124479,0.0,0.0,43.09475613,0.0,47.34816594,64.24887053,57.59970402,64.01092118,72.26820117,0.8684296779999999,42.09636278,50.25936964,0.0,2.443106533,28.78693437,34.85762141,0.0,20.89901676,36.0742325,0.489724505,37.99056967,56.47944581,26.8260429,36.10071383,46.52870973,1.470956156,0.0,57.24624739,0.0,2.103607287,29.62604669,40.21154517,0.0,23.916357,44.44845486,0.490842961,39.51845686,69.71995068,47.18415816,65.99016493,87.94083651,1.573799128,61.50487524,83.95560608,0.0
13.9614152,15.08609068,15.9216391,2.5483910869999997,8.641168314,6.654637209,7.713999512000001,14.761892499999998,16.70711364,12.25099464,16.43551115,17.06361217,12.13886151,10.08173564,12.79205877,0.0,11.31960299,22.30541273,25.45694196,0.0,2.840028013,4.296191189,1.8969901390000001,9.250516466,13.02243467,15.10135263,24.44251918,26.61192771,2.419663487,6.251282484,12.75397423,0.0,13.18136791,22.67787637,24.055523100000002,0.0,2.3732349719999997,5.371995824,2.067024275,9.241578451,20.36311527,14.60964787,28.761729100000004,23.20886991,3.3389119289999996,11.07544016,16.38360507,0.0
8.599290827999999,8.073391293,8.373801377000001,2.086409943,3.898269895,2.8197473260000003,9.734031055,14.02250347,13.30215474,11.84842444,12.48722349,13.26217146,7.007309831000001,3.803167764,9.3396983,0.0,2.8287389710000004,11.73173458,32.01377764,0.0,0.597123544,1.6246243130000002,1.378417368,5.748911262999999,15.88279637,15.03293541,36.25474039,40.83653695,0.0,3.383758574,9.091321628,0.0,1.249008464,7.593500734,23.19251783,0.0,0.0,0.0,0.0,3.3041536639999998,4.972241085,11.6539798,23.14100825,30.73323241,0.0,0.0,0.0,0.0
25.79234273,21.1852936,41.005528399999996,1.4266307980000001,41.22664286,47.37967992,11.25218088,66.85183325,67.69619533,18.57739993,22.20180478,22.35512226,38.752824100000005,24.97274403,75.11548375,0.0,19.41980511,32.07542073,34.52065187,2.069142775,14.42253285,22.92734992,5.821778043999999,33.78601477,37.39742705,26.66040937,44.30153891,44.76424476,12.63535619,32.89151252,41.00150742,0.0,19.39344332,31.15934188,38.74519603,1.7989231940000001,9.508784567000001,17.33987768,5.235495595,28.74353219,53.88645108,27.32636453,52.36462009,62.64059826,7.71156711,25.62052054,43.30658798,0.0
6.70191803,15.721696,32.03839032,0.0,5.529906697,6.840870887,0.566845941,22.16483544,31.41749034,22.29411196,31.22952549,31.17670784,3.037744154,13.63572226,21.33105034,0.0,10.486012800000001,26.29886063,23.69345333,0.0,6.730455291,13.41857273,1.036456102,22.99620882,37.021541,22.69659515,37.46429839,39.38981845,4.58213428,22.70660834,33.31806917,0.0,7.343376414,26.03173318,36.25454831,0.0,4.191040534,6.114675165,0.884950948,16.69067663,31.26628393,24.66006055,45.98390905,52.56128921,3.35256921,15.35819367,29.91552733,0.0
13.16893511,16.79477369,16.24533971,2.1186600909999997,15.85894672,15.94900479,7.108204477,24.76005147,28.11243479,27.24876847,31.76624566,37.29673945,16.87891597,22.41656552,23.46293461,0.0,9.295516532,35.04870846,35.39709887,0.0,34.88973455,35.68810141,1.257407502,55.96431027,59.93053961,56.99401844,63.00725217,59.18255708,7.66652575,54.77135423,62.18465229,0.0,17.84178388,40.13524468,46.24961136,2.890686767,45.52184766,47.90925553,11.25502625,71.70514407,72.13959481,79.78226496,79.62575679,82.21280375,33.50615076,78.67116412,79.16863895,0.0
10.16290719,10.72653134,11.56918225,1.924092177,9.627089409,11.09901507,6.581266652999999,16.8324099,21.40006849,42.78380779,53.50463767,60.63710952,13.25100229,18.48421566,20.6070389,0.0,1.71151259,7.321293774,34.91039433,0.0,5.935933532999999,58.017446400000004,1.7819099669999998,22.74107385,57.01120739,33.66124955,51.21151631,60.13886073,2.2499063009999998,41.72955132,60.45904469,0.0,16.47949658,27.36893381,39.35756061,0.712699399,8.970204017,44.46296659,4.28271464,39.55034963,63.92666602,79.04497323,78.70773698,84.10193793,12.67223423,55.95219042,80.67857489,0.0
30.59884697,33.91258635,36.80129147,2.495636052,47.27988184,44.44212826,12.51112995,66.1081674,63.53604944,53.37807808,62.99169098,63.44404456,52.55158103,68.74074216,77.66689194,0.0,34.08344524,38.11608188,39.909465000000004,1.029883817,39.21368937,35.2237201,3.311093961,57.74229286,59.48668549,64.60204454,61.25906652,62.35242374,36.30128303,63.06191521,62.65745672,0.0,33.03637259,39.20587876,41.26140824,1.728296665,49.69104828,41.80838188,3.5243180439999997,71.55294754,72.58292155,83.76441682,82.77010873,80.16290148,44.56568658,80.07437026,81.27546311,0.0
15.75654156,40.52594956,38.16592165,0.390715033,45.77689221,41.36745101,0.8602956559999999,63.69608906,64.24487271,63.65319734,73.26731184,70.29330199,8.47025224,70.27327326,75.8997955,0.0,12.88972347,36.29421793,37.37794419,0.252253584,37.13655068,32.814438300000006,0.83326199,55.17541483,57.50576347,66.07394644,64.68492451,60.93427362,6.684386034,63.13467167,65.07775968,0.0,11.91198349,39.35316158,43.82916168,0.381599662,49.01650319,42.67624543,0.7454308609999999,69.58481273,71.48272249,82.32171897,81.29892199,82.34381979999999,7.182520972000001,75.98553455,82.40046293,0.0
9.973367677999999,12.38761085,12.79513925,0.746156967,12.59161714,14.72607829,12.28165388,24.42477517,26.50151753,24.72320112,27.98543221,32.32915323,8.50474803,15.43456925,19.90695412,0.0,2.74121661,20.07939568,33.6420654,0.328567973,12.21281347,33.66516566,1.993041801,24.96800216,59.5664451,32.57727167,44.24461772,61.37532466,1.607816561,42.1300284,55.13286563,0.0,13.51164782,36.28377215,43.31119655,0.568210949,31.09780796,44.42036094,6.6047995760000004,53.30648897,73.95398123,64.98015189,71.05445565,83.94468409,2.019729051,55.99062735,83.04189522,0.0
17.35437544,28.92940614,34.70800352,0.572188732,38.02062933,38.77000873,13.95905877,60.55316321,63.14360639,41.14460565,47.20893463,58.17261114,13.53376242,53.60304102,58.45828833,0.0,5.492602222,30.47937114,38.18576353,0.0,21.09483753,57.7087314,6.312401384,40.61436819,62.94407370000001,29.74076309,38.06656269,64.15465798,4.069080612,49.17268474,57.52960259,0.0,12.78962475,31.88542104,41.17290032,0.0,36.44526769,47.11829387,6.880494812999999,62.86856054,72.345187,72.24358198,73.49750543,86.32465757,2.394294255,47.68791361,81.55614964,0.0
11.04036087,24.23482722,31.2993075,0.337596865,46.64890669,45.17206702,9.993569506,68.91825786,69.27632316,78.77070783,76.11415284,81.78695125,3.724806832,17.80357266,61.99734129,0.0,27.20831726,38.14083048,36.4250561,1.088494579,37.85579692,41.07404232,8.955312407000001,59.10146589,65.48133698,62.79572595,65.86005497,64.68104609,25.61137798,56.47869884,60.5253289,0.0,28.57251929,38.20471013,41.63261266,1.226874544,47.15627467,49.15467449,9.293896224,74.97052076,75.97219172,85.53405964,80.79670421,85.64532689,21.70039266,76.95155975,80.79774090000001,0.0
2.008708666,25.56755062,32.35958784,0.0,41.626345799999996,41.53702825,5.761815995,63.22828466,66.89026205,72.60987428,78.22401013,70.14060434,0.810171959,48.96975625,50.40479784,0.0,6.090802245,38.90083473,37.47062049,0.0,35.15329281,41.08459601,4.12761042,56.83415199,65.44832937,58.01064055,63.16520406,66.65248144,2.68455705,58.35068095,61.04278074,0.0,6.03417912,38.15565558,45.15638688,0.0,36.98776703,44.33872807,4.225486824,59.21946541,74.59845802,78.02488381,80.73687357,88.24637541,1.957264533,65.74098646,83.83843021,0.0
10.47269891,12.16304801,10.78771766,1.152131483,14.89842021,16.26779165,4.656693452,21.20587604,27.685942800000003,21.50066765,25.90827653,28.29509241,14.747497199999998,17.65611496,19.96336659,0.0,2.505489323,15.19101144,34.181383399999994,0.46773350799999996,14.98944103,40.85999304,0.648980669,24.05265274,60.8676331,20.28381752,30.24326754,53.5695113,1.726024029,36.92601799,56.57387493,0.0,7.949590253999999,30.30978378,47.10591975,0.256451547,26.95590806,49.01475041,0.727174946,34.67021781,73.39202626,29.55686861,41.06227561,86.42573792,0.0,27.34305282,76.73986616,0.0
15.561564800000001,24.35604753,28.85136629,0.979807222,29.01476311,33.20741805,4.08442672,46.70548466,49.28704587,31.37415917,37.12306374,42.69698784,16.74814495,52.20286143,56.41870071,0.0,3.434831672,26.32369704,36.14852387,0.0,16.7341519,49.985461,0.995077613,30.16614104,59.31991617,20.49711258,31.02334366,56.03747384,2.039001868,47.55321922,59.16216512,0.0,5.071740985,31.60555467,41.60266431,0.0,20.44948228,46.3015164,1.005881291,34.47263315,72.29221067,31.19527434,39.71442231,83.49602396,0.0,27.15696835,67.35182955,0.0
6.112603375,19.11941212,29.76126623,0.0,49.20462645,49.50904012,1.743650282,67.14890203,68.20094264,74.20453315,74.49984474,83.44233536,2.899493403,16.85617983,65.67896113,0.0,17.43734901,35.28597628,36.96535355,0.9267206809999999,38.563334600000005,39.70763397,1.666950752,57.55922845,61.437310200000006,44.04139335,53.66497703,58.26903703,15.287626800000002,59.26239712,62.55956501,0.0,15.21649465,37.4061745,43.02832469,1.126878627,43.83894822,48.45171074,1.342248202,69.84952946,74.90352783,78.41262052,80.77035612,84.70172213,9.540861126,61.6695561,74.59231799,0.0
1.1593912659999999,19.7798759,27.25583167,0.0,27.61595801,44.94211074,0.0,49.88008869,61.83593039,54.69797468,66.42814295,66.04767415,0.899554125,41.91155944,45.77046106,0.0,2.749074467,28.74221631,33.74215602,0.0,20.54633014,34.2854552,0.52608193,35.20097749,57.87416713,28.17135486,42.18931962,54.86277738,1.7201850419999998,52.96278289,55.26466335,0.0,2.565604497,25.67305216,40.24019595,0.0,20.84643886,46.31398784,0.553317014,32.70750682,69.61841713,38.40380593,57.42667045,86.23315653,1.44008073,43.53836522,69.79590237,0.0
